MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
505,FAIL
506,EXC
507,LIVE
508,EXC
509,FAIL
510,FAIL
511,EXC
512,LIVE
513,EXC
514,FAIL
515,FAIL
516,FAIL
517,FAIL
518,LIVE
519,LIVE
520,FAIL
521,LIVE
522,LIVE
523,FAIL
524,LIVE
525,FAIL
526,LIVE
527,LIVE
528,EXC
529,FAIL
530,FAIL
531,LIVE
532,FAIL
533,EXC
534,FAIL
535,FAIL
536,EXC
537,FAIL
538,FAIL
539,EXC
540,FAIL
541,FAIL
542,EXC
543,FAIL
544,FAIL
545,FAIL
546,FAIL
547,EXC
548,EXC
549,EXC
550,FAIL
551,FAIL
552,EXC
553,LIVE
554,EXC
555,FAIL
556,FAIL
557,FAIL
558,FAIL
559,FAIL
560,FAIL
561,LIVE
562,LIVE
563,LIVE
564,LIVE
565,LIVE
566,LIVE
567,LIVE
568,LIVE
569,FAIL
570,EXC
571,FAIL
572,FAIL
573,LIVE
574,FAIL
575,EXC
576,FAIL
577,FAIL
578,EXC
579,FAIL
580,LIVE
581,FAIL
582,FAIL
583,LIVE
584,FAIL
585,LIVE
586,FAIL
587,FAIL
588,LIVE
589,FAIL
590,FAIL
591,FAIL
592,EXC
593,EXC
594,EXC
595,FAIL
596,FAIL
597,FAIL
598,FAIL
599,FAIL
600,FAIL
601,FAIL
602,FAIL
603,FAIL
604,FAIL
605,FAIL
606,FAIL
607,FAIL
608,LIVE
609,FAIL
610,FAIL
611,LIVE
612,EXC
613,EXC
614,EXC
615,LIVE
616,FAIL
617,FAIL
618,EXC
619,EXC
620,EXC
621,EXC
622,EXC
623,FAIL
624,FAIL
625,EXC
626,EXC
627,LIVE
628,EXC
629,EXC
630,EXC
631,EXC
632,EXC
633,FAIL
634,EXC
635,EXC
636,EXC
637,FAIL
638,EXC
639,LIVE
640,EXC
641,FAIL
642,FAIL
643,EXC
644,LIVE
645,EXC
646,FAIL
647,FAIL
648,FAIL
649,FAIL
650,FAIL
651,FAIL
652,FAIL
653,LIVE
654,EXC
655,FAIL
656,LIVE
657,EXC
658,LIVE
659,LIVE
660,EXC
661,LIVE
662,LIVE
663,EXC
664,LIVE
665,LIVE
666,EXC
667,LIVE
668,LIVE
669,EXC
670,LIVE
671,FAIL
672,FAIL
673,LIVE
674,EXC
675,LIVE
676,FAIL
677,EXC
678,FAIL
679,FAIL
680,FAIL
681,LIVE
682,EXC
683,EXC
684,EXC
685,LIVE
686,FAIL
687,FAIL
688,EXC
689,EXC
690,EXC
691,EXC
692,EXC
693,FAIL
694,FAIL
695,EXC
696,LIVE
697,EXC
698,FAIL
699,EXC
700,FAIL
701,LIVE
702,FAIL
703,LIVE
704,FAIL
705,LIVE
706,FAIL
707,FAIL
708,FAIL
709,FAIL
710,EXC
711,EXC
712,EXC
713,EXC
714,EXC
715,FAIL
716,FAIL
717,EXC
718,LIVE
719,EXC
720,FAIL
721,EXC
722,FAIL
723,LIVE
724,LIVE
725,FAIL
726,FAIL
727,EXC
728,FAIL
729,FAIL
730,FAIL
731,FAIL
732,FAIL
733,FAIL
734,FAIL
735,FAIL
736,FAIL
737,FAIL
738,LIVE
739,EXC
740,FAIL
741,LIVE
742,EXC
743,FAIL
744,EXC
745,EXC
746,FAIL
747,LIVE
748,EXC
749,EXC
750,LIVE
751,FAIL
752,FAIL
753,LIVE
754,FAIL
755,FAIL
756,FAIL
757,FAIL
758,FAIL
759,FAIL
760,FAIL
761,LIVE
762,LIVE
763,FAIL
764,FAIL
765,LIVE
766,FAIL
767,FAIL
768,FAIL
769,FAIL
770,FAIL
771,LIVE
772,EXC
773,EXC
774,FAIL
775,LIVE
776,EXC
777,LIVE
778,LIVE
779,FAIL
780,LIVE
781,EXC
782,EXC
783,EXC
784,EXC
785,LIVE
786,EXC
787,FAIL
788,LIVE
789,EXC
790,EXC
791,EXC
792,EXC
793,FAIL
794,LIVE
795,EXC
796,FAIL
797,LIVE
798,EXC
799,LIVE
800,EXC
801,FAIL
802,EXC
803,EXC
804,FAIL
805,LIVE
806,EXC
807,FAIL
808,LIVE
809,EXC
810,LIVE
811,EXC
812,FAIL
813,EXC
814,FAIL
815,EXC
816,EXC
817,EXC
818,LIVE
819,EXC
820,FAIL
821,LIVE
822,EXC
823,FAIL
824,LIVE
825,EXC
826,LIVE
827,EXC
828,EXC
829,FAIL
830,LIVE
831,EXC
832,FAIL
833,LIVE
834,EXC
835,FAIL
836,EXC
837,EXC
838,EXC
839,EXC
840,EXC
841,EXC
842,LIVE
843,EXC
844,FAIL
845,EXC
846,EXC
847,EXC
848,EXC
849,EXC
850,EXC
851,EXC
852,FAIL
853,FAIL
854,FAIL
855,LIVE
856,FAIL
857,LIVE
858,LIVE
859,FAIL
860,EXC
861,FAIL
862,EXC
863,FAIL
864,FAIL
865,EXC
866,LIVE
867,FAIL
868,FAIL
869,FAIL
870,FAIL
871,FAIL
872,FAIL
873,EXC
874,EXC
875,EXC
876,FAIL
877,LIVE
878,FAIL
879,EXC
880,FAIL
881,EXC
882,FAIL
883,FAIL
884,EXC
885,FAIL
886,LIVE
887,FAIL
888,FAIL
889,FAIL
890,LIVE
891,LIVE
892,LIVE
893,FAIL
894,LIVE
895,LIVE
896,LIVE
897,LIVE
898,FAIL
899,FAIL
900,FAIL
901,EXC
902,FAIL
903,FAIL
904,EXC
905,EXC
906,LIVE
907,EXC
908,EXC
909,FAIL
910,EXC
911,EXC
912,EXC
913,EXC
914,FAIL
915,FAIL
916,LIVE
917,LIVE
918,EXC
919,EXC
920,EXC
921,EXC
922,FAIL
923,LIVE
924,EXC
925,EXC
926,FAIL
927,EXC
928,EXC
929,EXC
930,LIVE
931,EXC
932,EXC
933,EXC
934,TIME
935,EXC
936,EXC
937,EXC
938,EXC
939,EXC
940,LIVE
941,FAIL
942,EXC
943,FAIL
944,LIVE
945,EXC
946,LIVE
947,LIVE
948,LIVE
949,LIVE
950,LIVE
951,EXC
952,EXC
953,TIME
954,FAIL
955,EXC
956,TIME
957,FAIL
958,LIVE
959,EXC
960,EXC
961,LIVE
962,EXC
963,EXC
964,TIME
965,LIVE
966,FAIL
967,TIME
968,TIME
969,FAIL
970,EXC
971,LIVE
972,FAIL
973,FAIL
974,LIVE
975,FAIL
976,FAIL
977,FAIL
978,LIVE
979,FAIL
980,FAIL
981,FAIL
982,UNCOV
983,UNCOV
984,UNCOV
985,FAIL
986,EXC
987,LIVE
988,LIVE
989,LIVE
990,FAIL
991,LIVE
992,EXC
993,LIVE
994,LIVE
995,EXC
996,FAIL
997,FAIL
998,FAIL
999,FAIL
1000,EXC
1001,LIVE
1002,LIVE
1003,LIVE
1004,TIME
1005,FAIL
1006,TIME
1007,LIVE
1008,FAIL
1009,LIVE
1010,TIME
1011,FAIL
1012,LIVE
1013,FAIL
1014,FAIL
1015,FAIL
1016,FAIL
1017,FAIL
1018,FAIL
1019,FAIL
1020,FAIL
1021,FAIL
1022,FAIL
1023,FAIL
1024,TIME
1025,FAIL
1026,TIME
1027,FAIL
1028,TIME
1029,FAIL
1030,FAIL
1031,FAIL
1032,FAIL
1033,FAIL
1034,FAIL
1035,FAIL
1036,FAIL
1037,FAIL
1038,FAIL
1039,FAIL
1040,TIME
1041,TIME
1042,TIME
1043,TIME
1044,TIME
1045,TIME
1046,TIME
1047,LIVE
1048,FAIL
1049,FAIL
1050,FAIL
1051,EXC
1052,LIVE
1053,LIVE
1054,LIVE
1055,FAIL
1056,LIVE
1057,FAIL
1058,EXC
1059,FAIL
1060,EXC
1061,FAIL
1062,LIVE
1063,LIVE
1064,EXC
1065,FAIL
1066,FAIL
1067,FAIL
1068,FAIL
1069,FAIL
1070,FAIL
1071,FAIL
1072,FAIL
1073,FAIL
1074,FAIL
1075,FAIL
1076,FAIL
1077,FAIL
1078,TIME
1079,LIVE
1080,LIVE
1081,FAIL
1082,FAIL
1083,TIME
1084,LIVE
1085,FAIL
1086,LIVE
1087,FAIL
1088,LIVE
1089,FAIL
1090,FAIL
1091,FAIL
1092,FAIL
1093,LIVE
1094,FAIL
1095,FAIL
1096,FAIL
1097,EXC
1098,LIVE
1099,LIVE
1100,LIVE
1101,FAIL
1102,LIVE
1103,FAIL
1104,FAIL
1105,FAIL
1106,EXC
1107,FAIL
1108,EXC
1109,FAIL
1110,LIVE
1111,EXC
1112,EXC
1113,EXC
1114,FAIL
1115,FAIL
1116,FAIL
1117,FAIL
1118,FAIL
1119,FAIL
1120,FAIL
1121,FAIL
1122,FAIL
1123,FAIL
1124,FAIL
1125,FAIL
1126,FAIL
1127,EXC
1128,EXC
1129,FAIL
1130,EXC
1131,EXC
1132,TIME
1133,LIVE
1134,LIVE
1135,FAIL
1136,FAIL
1137,TIME
1138,LIVE
1139,LIVE
1140,LIVE
1141,LIVE
1142,LIVE
1143,EXC
1144,EXC
1145,EXC
1146,EXC
1147,FAIL
1148,FAIL
1149,FAIL
1150,FAIL
1151,FAIL
1152,FAIL
1153,FAIL
1154,FAIL
1155,FAIL
1156,FAIL
1157,FAIL
1158,FAIL
1159,FAIL
1160,FAIL
1161,EXC
1162,EXC
1163,FAIL
1164,EXC
1165,EXC
1166,TIME
1167,LIVE
1168,LIVE
1169,FAIL
1170,FAIL
1171,TIME
1172,EXC
1173,EXC
1174,FAIL
1175,FAIL
1176,FAIL
1177,LIVE
1178,FAIL
1179,FAIL
1180,FAIL
1181,FAIL
1182,FAIL
1183,FAIL
1184,FAIL
1185,FAIL
1186,FAIL
1187,FAIL
1188,FAIL
1189,FAIL
1190,EXC
1191,EXC
1192,FAIL
1193,EXC
1194,EXC
1195,TIME
1196,LIVE
1197,LIVE
1198,FAIL
1199,FAIL
1200,TIME
1201,EXC
1202,FAIL
1203,EXC
1204,FAIL
1205,LIVE
1206,FAIL
1207,FAIL
1208,EXC
1209,FAIL
1210,FAIL
1211,FAIL
1212,EXC
1213,EXC
1214,EXC
1215,FAIL
1216,EXC
1217,FAIL
1218,EXC
1219,LIVE
1220,EXC
1221,LIVE
1222,LIVE
1223,EXC
1224,LIVE
1225,LIVE
1226,EXC
1227,FAIL
1228,FAIL
1229,FAIL
1230,FAIL
1231,LIVE
1232,LIVE
1233,FAIL
1234,LIVE
1235,FAIL
1236,LIVE
1237,FAIL
1238,LIVE
1239,FAIL
1240,FAIL
1241,FAIL
1242,FAIL
1243,FAIL
1244,FAIL
1245,FAIL
1246,FAIL
1247,EXC
1248,FAIL
1249,FAIL
1250,FAIL
1251,FAIL
1252,LIVE
1253,FAIL
1254,EXC
1255,FAIL
1256,LIVE
1257,EXC
1258,FAIL
1259,FAIL
1260,EXC
1261,EXC
1262,EXC
1263,EXC
1264,FAIL
1265,FAIL
1266,FAIL
1267,FAIL
1268,EXC
1269,EXC
1270,FAIL
1271,FAIL
1272,EXC
1273,FAIL
1274,EXC
1275,LIVE
1276,EXC
1277,FAIL
1278,EXC
1279,EXC
1280,FAIL
1281,EXC
1282,EXC
1283,EXC
1284,FAIL
1285,EXC
1286,LIVE
1287,EXC
1288,LIVE
1289,LIVE
1290,LIVE
1291,LIVE
1292,LIVE
1293,LIVE
1294,LIVE
1295,LIVE
1296,EXC
1297,FAIL
1298,LIVE
1299,FAIL
1300,FAIL
1301,FAIL
1302,FAIL
1303,FAIL
1304,EXC
1305,FAIL
1306,EXC
1307,LIVE
1308,EXC
1309,EXC
1310,EXC
1311,FAIL
1312,EXC
1313,EXC
1314,FAIL
1315,EXC
1316,EXC
1317,EXC
1318,FAIL
1319,EXC
1320,LIVE
1321,EXC
1322,EXC
1323,LIVE
1324,LIVE
1325,EXC
1326,LIVE
1327,LIVE
1328,EXC
1329,FAIL
1330,LIVE
1331,FAIL
1332,FAIL
1333,FAIL
1334,FAIL
1335,FAIL
1336,EXC
1337,FAIL
1338,EXC
1339,FAIL
1340,LIVE
1341,LIVE
1342,EXC
1343,LIVE
1344,FAIL
1345,FAIL
1346,LIVE
1347,FAIL
1348,EXC
1349,FAIL
1350,EXC
1351,FAIL
1352,LIVE
1353,LIVE
1354,EXC
1355,LIVE
1356,FAIL
1357,FAIL
1358,FAIL
1359,LIVE
1360,FAIL
1361,EXC
1362,EXC
1363,EXC
1364,EXC
1365,EXC
1366,EXC
1367,EXC
1368,EXC
1369,LIVE
1370,EXC
1371,EXC
1372,EXC
1373,EXC
1374,EXC
1375,EXC
1376,LIVE
1377,LIVE
1378,EXC
1379,EXC
1380,EXC
1381,EXC
1382,EXC
1383,FAIL
1384,FAIL
1385,FAIL
1386,EXC
1387,LIVE
1388,LIVE
1389,FAIL
1390,FAIL
1391,FAIL
1392,EXC
1393,EXC
1394,EXC
1395,FAIL
1396,FAIL
1397,FAIL
1398,FAIL
1399,EXC
1400,FAIL
1401,FAIL
1402,EXC
1403,FAIL
1404,EXC
1405,LIVE
1406,LIVE
1407,FAIL
1408,FAIL
1409,FAIL
1410,FAIL
1411,EXC
1412,FAIL
1413,EXC
1414,EXC
1415,FAIL
1416,LIVE
1417,LIVE
1418,LIVE
1419,FAIL
1420,FAIL
1421,FAIL
1422,FAIL
1423,LIVE
1424,EXC
1425,LIVE
1426,EXC
1427,FAIL
1428,EXC
1429,EXC
1430,FAIL
1431,EXC
1432,EXC
1433,FAIL
1434,LIVE
1435,FAIL
1436,FAIL
1437,FAIL
1438,FAIL
1439,EXC
1440,FAIL
1441,FAIL
1442,FAIL
1443,FAIL
1444,EXC
1445,FAIL
1446,EXC
1447,FAIL
1448,EXC
1449,EXC
1450,EXC
1451,EXC
1452,FAIL
1453,FAIL
1454,FAIL
1455,FAIL
1456,FAIL
1457,FAIL
1458,LIVE
1459,FAIL
1460,EXC
1461,FAIL
1462,FAIL
1463,EXC
1464,LIVE
1465,FAIL
1466,FAIL
1467,LIVE
1468,LIVE
1469,LIVE
1470,LIVE
1471,LIVE
1472,EXC
1473,LIVE
1474,LIVE
1475,EXC
1476,LIVE
1477,EXC
1478,EXC
1479,LIVE
1480,LIVE
1481,LIVE
1482,LIVE
1483,LIVE
1484,LIVE
1485,EXC
1486,LIVE
1487,LIVE
1488,LIVE
1489,LIVE
1490,LIVE
1491,LIVE
1492,LIVE
1493,LIVE
1494,EXC
1495,LIVE
1496,EXC
1497,EXC
1498,FAIL
1499,LIVE
1500,EXC
1501,FAIL
1502,TIME
1503,FAIL
1504,EXC
1505,TIME
1506,TIME
1507,FAIL
1508,FAIL
1509,FAIL
1510,FAIL
1511,FAIL
1512,EXC
1513,FAIL
1514,EXC
1515,LIVE
1516,EXC
1517,EXC
1518,LIVE
1519,LIVE
1520,FAIL
1521,EXC
1522,LIVE
1523,LIVE
1524,FAIL
1525,LIVE
1526,EXC
1527,LIVE
1528,EXC
1529,FAIL
1530,EXC
1531,LIVE
1532,EXC
1533,EXC
1534,FAIL
1535,FAIL
1536,LIVE
1537,FAIL
1538,LIVE
1539,EXC
1540,LIVE
1541,EXC
1542,FAIL
1543,EXC
1544,EXC
1545,EXC
1546,EXC
1547,FAIL
1548,FAIL
1549,LIVE
1550,FAIL
1551,LIVE
1552,EXC
1553,LIVE
1554,EXC
1555,FAIL
1556,EXC
1557,LIVE
1558,EXC
1559,EXC
1560,EXC
1561,LIVE
1562,LIVE
1563,EXC
1564,EXC
1565,EXC
1566,LIVE
1567,LIVE
1568,FAIL
1569,EXC
1570,LIVE
1571,EXC
1572,FAIL
1573,EXC
1574,LIVE
1575,EXC
1576,LIVE
1577,FAIL
1578,FAIL
1579,LIVE
1580,FAIL
1581,LIVE
1582,EXC
1583,LIVE
1584,EXC
1585,FAIL
1586,FAIL
1587,LIVE
1588,FAIL
1589,EXC
1590,FAIL
1591,FAIL
1592,FAIL
1593,FAIL
1594,LIVE
1595,FAIL
1596,FAIL
1597,LIVE
1598,LIVE
1599,FAIL
1600,FAIL
1601,LIVE
1602,FAIL
1603,FAIL
1604,FAIL
1605,LIVE
1606,LIVE
1607,LIVE
1608,LIVE
1609,FAIL
1610,FAIL
1611,FAIL
1612,EXC
1613,FAIL
1614,EXC
1615,LIVE
1616,FAIL
1617,EXC
1618,LIVE
1619,EXC
1620,LIVE
1621,LIVE
1622,LIVE
1623,EXC
1624,EXC
1625,LIVE
1626,LIVE
1627,EXC
1628,LIVE
1629,EXC
1630,LIVE
1631,LIVE
1632,LIVE
1633,LIVE
1634,LIVE
1635,LIVE
1636,LIVE
1637,LIVE
1638,LIVE
1639,LIVE
1640,LIVE
1641,LIVE
1642,LIVE
1643,LIVE
1644,LIVE
1645,LIVE
1646,LIVE
1647,LIVE
1648,EXC
1649,LIVE
1650,LIVE
1651,LIVE
1652,LIVE
1653,LIVE
1654,LIVE
1655,EXC
1656,LIVE
1657,LIVE
1658,EXC
1659,FAIL
1660,EXC
1661,FAIL
1662,LIVE
1663,EXC
1664,LIVE
1665,FAIL
1666,FAIL
1667,FAIL
1668,FAIL
1669,TIME
1670,TIME
1671,EXC
1672,TIME
1673,TIME
1674,EXC
1675,EXC
1676,EXC
1677,LIVE
1678,LIVE
1679,LIVE
1680,LIVE
1681,LIVE
1682,LIVE
1683,FAIL
1684,EXC
1685,LIVE
1686,EXC
1687,FAIL
1688,LIVE
1689,LIVE
1690,LIVE
1691,LIVE
1692,FAIL
1693,FAIL
1694,LIVE
1695,FAIL
1696,LIVE
1697,LIVE
1698,LIVE
1699,LIVE
1700,FAIL
1701,FAIL
1702,LIVE
1703,FAIL
1704,LIVE
1705,FAIL
1706,FAIL
1707,FAIL
1708,FAIL
1709,LIVE
1710,FAIL
1711,FAIL
1712,LIVE
1713,LIVE
1714,FAIL
1715,FAIL
1716,LIVE
1717,FAIL
1718,FAIL
1719,FAIL
1720,LIVE
1721,FAIL
1722,LIVE
1723,FAIL
1724,FAIL
1725,FAIL
1726,FAIL
1727,EXC
1728,LIVE
1729,EXC
1730,FAIL
1731,FAIL
1732,FAIL
1733,EXC
1734,EXC
1735,EXC
1736,EXC
1737,EXC
1738,EXC
1739,EXC
1740,EXC
1741,EXC
1742,EXC
1743,EXC
1744,FAIL
1745,EXC
1746,EXC
1747,FAIL
1748,FAIL
1749,EXC
1750,LIVE
1751,EXC
1752,FAIL
1753,FAIL
1754,EXC
1755,FAIL
1756,FAIL
1757,EXC
1758,FAIL
1759,FAIL
1760,LIVE
1761,EXC
1762,FAIL
1763,FAIL
1764,FAIL
1765,FAIL
1766,FAIL
1767,EXC
1768,EXC
1769,EXC
1770,LIVE
1771,EXC
1772,FAIL
1773,LIVE
1774,EXC
1775,FAIL
1776,EXC
1777,EXC
1778,FAIL
1779,LIVE
1780,EXC
1781,EXC
1782,LIVE
1783,EXC
1784,FAIL
1785,LIVE
1786,EXC
1787,FAIL
1788,EXC
1789,EXC
1790,FAIL
1791,LIVE
1792,EXC
1793,EXC
1794,FAIL
1795,LIVE
1796,FAIL
1797,FAIL
1798,FAIL
1799,EXC
1800,LIVE
1801,EXC
1802,EXC
1803,EXC
1804,LIVE
1805,LIVE
1806,EXC
1807,EXC
1808,LIVE
1809,EXC
1810,EXC
1811,LIVE
1812,EXC
1813,LIVE
1814,LIVE
1815,EXC
1816,LIVE
1817,EXC
1818,EXC
1819,EXC
1820,FAIL
1821,EXC
1822,EXC
1823,LIVE
1824,FAIL
1825,EXC
1826,EXC
1827,EXC
1828,LIVE
1829,FAIL
1830,FAIL
1831,LIVE
1832,FAIL
1833,FAIL
1834,FAIL
1835,FAIL
1836,FAIL
1837,EXC
1838,EXC
1839,FAIL
1840,EXC
1841,EXC
1842,EXC
1843,LIVE
1844,FAIL
1845,FAIL
1846,FAIL
1847,EXC
1848,FAIL
1849,FAIL
1850,EXC
1851,FAIL
1852,FAIL
1853,FAIL
1854,FAIL
1855,FAIL
1856,FAIL
1857,LIVE
1858,FAIL
1859,FAIL
1860,FAIL
1861,EXC
1862,EXC
1863,EXC
1864,EXC
1865,EXC
1866,FAIL
1867,FAIL
1868,FAIL
1869,FAIL
1870,EXC
1871,FAIL
1872,EXC
1873,EXC
1874,FAIL
1875,EXC
1876,EXC
1877,EXC
1878,FAIL
1879,LIVE
1880,EXC
1881,EXC
1882,EXC
1883,FAIL
1884,EXC
1885,EXC
1886,EXC
1887,EXC
1888,EXC
1889,LIVE
1890,LIVE
1891,FAIL
1892,EXC
1893,EXC
1894,FAIL
1895,EXC
1896,EXC
1897,EXC
1898,LIVE
1899,FAIL
1900,FAIL
1901,FAIL
1902,EXC
1903,FAIL
1904,EXC
1905,FAIL
1906,FAIL
1907,EXC
1908,FAIL
1909,EXC
1910,LIVE
1911,LIVE
1912,LIVE
1913,LIVE
1914,FAIL
1915,LIVE
1916,LIVE
1917,LIVE
1918,FAIL
1919,LIVE
1920,FAIL
1921,LIVE
1922,LIVE
1923,FAIL
1924,LIVE
1925,LIVE
1926,LIVE
1927,LIVE
1928,FAIL
1929,LIVE
1930,LIVE
1931,LIVE
1932,FAIL
1933,LIVE
1934,LIVE
1935,LIVE
1936,LIVE
1937,LIVE
1938,LIVE
1939,LIVE
1940,FAIL
1941,EXC
1942,EXC
1943,EXC
1944,EXC
1945,EXC
1946,EXC
