MutantNo,[FAIL | TIME | EXC | LIVE | UNCOV]
504,FAIL
505,LIVE
506,FAIL
507,FAIL
508,LIVE
509,EXC
510,EXC
511,EXC
512,LIVE
513,FAIL
514,FAIL
515,EXC
516,EXC
517,EXC
518,EXC
519,EXC
520,FAIL
521,FAIL
522,FAIL
523,EXC
524,LIVE
525,EXC
526,FAIL
527,FAIL
528,EXC
529,LIVE
530,EXC
531,FAIL
532,FAIL
533,FAIL
534,FAIL
535,FAIL
536,FAIL
537,LIVE
538,EXC
539,EXC
540,EXC
541,LIVE
542,FAIL
543,FAIL
544,EXC
545,EXC
546,EXC
547,EXC
548,EXC
549,FAIL
550,FAIL
551,EXC
552,LIVE
553,EXC
554,FAIL
555,EXC
556,FAIL
557,LIVE
558,FAIL
559,LIVE
560,FAIL
561,LIVE
562,FAIL
563,FAIL
564,FAIL
565,FAIL
566,EXC
567,EXC
568,EXC
569,EXC
570,EXC
571,FAIL
572,FAIL
573,EXC
574,LIVE
575,EXC
576,FAIL
577,EXC
578,FAIL
579,LIVE
580,LIVE
581,FAIL
582,FAIL
583,EXC
584,FAIL
585,FAIL
586,FAIL
587,FAIL
588,FAIL
589,FAIL
590,FAIL
591,FAIL
592,FAIL
593,FAIL
594,LIVE
595,EXC
596,FAIL
597,LIVE
598,EXC
599,FAIL
600,EXC
601,EXC
602,FAIL
603,LIVE
604,EXC
605,EXC
606,LIVE
607,FAIL
608,FAIL
609,LIVE
610,FAIL
611,FAIL
612,FAIL
613,FAIL
614,FAIL
615,FAIL
616,FAIL
617,LIVE
618,LIVE
619,FAIL
620,FAIL
621,LIVE
622,FAIL
623,FAIL
624,FAIL
625,FAIL
626,FAIL
627,LIVE
628,EXC
629,EXC
630,FAIL
631,LIVE
632,EXC
633,LIVE
634,LIVE
635,FAIL
636,LIVE
637,EXC
638,EXC
639,EXC
640,EXC
641,LIVE
642,EXC
643,FAIL
644,LIVE
645,EXC
646,EXC
647,EXC
648,EXC
649,FAIL
650,LIVE
651,EXC
652,FAIL
653,LIVE
654,EXC
655,LIVE
656,EXC
657,FAIL
658,EXC
659,EXC
660,FAIL
661,LIVE
662,EXC
663,FAIL
664,LIVE
665,EXC
666,LIVE
667,EXC
668,FAIL
669,EXC
670,FAIL
671,EXC
672,EXC
673,EXC
674,LIVE
675,EXC
676,FAIL
677,LIVE
678,EXC
679,FAIL
680,LIVE
681,EXC
682,LIVE
683,EXC
684,EXC
685,FAIL
686,LIVE
687,EXC
688,FAIL
689,LIVE
690,EXC
691,FAIL
692,EXC
693,EXC
694,EXC
695,EXC
696,EXC
697,EXC
698,LIVE
699,EXC
700,FAIL
701,EXC
702,EXC
703,EXC
704,EXC
705,EXC
706,EXC
707,EXC
708,FAIL
709,FAIL
710,FAIL
711,LIVE
712,FAIL
713,LIVE
714,LIVE
715,FAIL
716,EXC
717,FAIL
718,EXC
719,FAIL
720,FAIL
721,EXC
722,LIVE
723,FAIL
724,FAIL
725,FAIL
726,FAIL
727,FAIL
728,FAIL
729,EXC
730,EXC
731,EXC
732,FAIL
733,LIVE
734,FAIL
735,EXC
736,FAIL
737,EXC
738,FAIL
739,FAIL
740,EXC
741,FAIL
742,LIVE
743,FAIL
744,FAIL
745,FAIL
746,LIVE
747,LIVE
748,LIVE
749,FAIL
750,LIVE
751,LIVE
752,LIVE
753,LIVE
754,FAIL
755,FAIL
756,FAIL
757,EXC
758,FAIL
759,FAIL
760,EXC
761,EXC
762,LIVE
763,EXC
764,EXC
765,FAIL
766,EXC
767,EXC
768,EXC
769,EXC
770,FAIL
771,FAIL
772,LIVE
773,LIVE
774,EXC
775,EXC
776,EXC
777,EXC
778,FAIL
779,LIVE
780,EXC
781,EXC
782,FAIL
783,EXC
784,EXC
785,EXC
786,LIVE
787,EXC
788,EXC
789,EXC
790,TIME
791,EXC
792,EXC
793,EXC
794,EXC
795,EXC
796,LIVE
797,FAIL
798,EXC
799,FAIL
800,LIVE
801,EXC
802,LIVE
803,LIVE
804,LIVE
805,LIVE
806,LIVE
807,EXC
808,EXC
809,TIME
810,FAIL
811,EXC
812,TIME
813,FAIL
814,LIVE
815,EXC
816,EXC
817,LIVE
818,EXC
819,EXC
820,TIME
821,LIVE
822,FAIL
823,TIME
824,TIME
825,FAIL
826,EXC
827,LIVE
828,FAIL
829,FAIL
830,LIVE
831,FAIL
832,FAIL
833,FAIL
834,LIVE
835,FAIL
836,FAIL
837,FAIL
838,UNCOV
839,UNCOV
840,UNCOV
841,FAIL
842,EXC
843,LIVE
844,LIVE
845,LIVE
846,FAIL
847,LIVE
848,EXC
849,LIVE
850,LIVE
851,EXC
852,FAIL
853,FAIL
854,FAIL
855,FAIL
856,EXC
857,LIVE
858,LIVE
859,LIVE
860,TIME
861,FAIL
862,TIME
863,LIVE
864,FAIL
865,LIVE
866,TIME
867,FAIL
868,LIVE
869,FAIL
870,FAIL
871,FAIL
872,FAIL
873,FAIL
874,FAIL
875,FAIL
876,FAIL
877,FAIL
878,FAIL
879,FAIL
880,TIME
881,TIME
882,TIME
883,FAIL
884,TIME
885,FAIL
886,FAIL
887,FAIL
888,FAIL
889,FAIL
890,FAIL
891,FAIL
892,FAIL
893,FAIL
894,FAIL
895,FAIL
896,TIME
897,TIME
898,TIME
899,TIME
900,TIME
901,FAIL
902,TIME
903,LIVE
904,FAIL
905,FAIL
906,FAIL
907,EXC
908,LIVE
909,LIVE
910,LIVE
911,FAIL
912,LIVE
913,FAIL
914,EXC
915,FAIL
916,EXC
917,FAIL
918,LIVE
919,LIVE
920,EXC
921,FAIL
922,FAIL
923,FAIL
924,FAIL
925,FAIL
926,FAIL
927,FAIL
928,FAIL
929,FAIL
930,FAIL
931,FAIL
932,FAIL
933,FAIL
934,TIME
935,LIVE
936,LIVE
937,FAIL
938,FAIL
939,TIME
940,LIVE
941,FAIL
942,LIVE
943,FAIL
944,LIVE
945,FAIL
946,FAIL
947,FAIL
948,FAIL
949,LIVE
950,FAIL
951,FAIL
952,FAIL
953,EXC
954,LIVE
955,LIVE
956,LIVE
957,FAIL
958,LIVE
959,FAIL
960,FAIL
961,FAIL
962,EXC
963,FAIL
964,EXC
965,FAIL
966,LIVE
967,EXC
968,EXC
969,EXC
970,FAIL
971,FAIL
972,FAIL
973,FAIL
974,FAIL
975,FAIL
976,FAIL
977,FAIL
978,FAIL
979,FAIL
980,FAIL
981,FAIL
982,FAIL
983,EXC
984,EXC
985,FAIL
986,EXC
987,EXC
988,TIME
989,LIVE
990,LIVE
991,FAIL
992,FAIL
993,TIME
994,LIVE
995,LIVE
996,LIVE
997,LIVE
998,LIVE
999,EXC
1000,EXC
1001,EXC
1002,EXC
1003,FAIL
1004,FAIL
1005,FAIL
1006,FAIL
1007,FAIL
1008,FAIL
1009,FAIL
1010,FAIL
1011,FAIL
1012,FAIL
1013,FAIL
1014,FAIL
1015,FAIL
1016,FAIL
1017,EXC
1018,EXC
1019,FAIL
1020,EXC
1021,EXC
1022,TIME
1023,LIVE
1024,LIVE
1025,FAIL
1026,FAIL
1027,TIME
1028,EXC
1029,EXC
1030,FAIL
1031,FAIL
1032,FAIL
1033,LIVE
1034,FAIL
1035,FAIL
1036,FAIL
1037,FAIL
1038,FAIL
1039,FAIL
1040,FAIL
1041,FAIL
1042,FAIL
1043,FAIL
1044,FAIL
1045,FAIL
1046,EXC
1047,EXC
1048,FAIL
1049,EXC
1050,EXC
1051,TIME
1052,LIVE
1053,LIVE
1054,FAIL
1055,FAIL
1056,TIME
1057,EXC
1058,FAIL
1059,EXC
1060,FAIL
1061,LIVE
1062,FAIL
1063,FAIL
1064,EXC
1065,FAIL
1066,FAIL
1067,FAIL
1068,EXC
1069,EXC
1070,EXC
1071,FAIL
1072,EXC
1073,FAIL
1074,EXC
1075,LIVE
1076,EXC
1077,LIVE
1078,LIVE
1079,EXC
1080,LIVE
1081,LIVE
1082,EXC
1083,FAIL
1084,FAIL
1085,FAIL
1086,FAIL
1087,LIVE
1088,LIVE
1089,FAIL
1090,LIVE
1091,FAIL
1092,LIVE
1093,FAIL
1094,LIVE
1095,FAIL
1096,FAIL
1097,FAIL
1098,FAIL
1099,FAIL
1100,FAIL
1101,FAIL
1102,FAIL
1103,EXC
1104,FAIL
1105,FAIL
1106,FAIL
1107,FAIL
1108,LIVE
1109,FAIL
1110,EXC
1111,FAIL
1112,LIVE
1113,EXC
1114,FAIL
1115,FAIL
1116,EXC
1117,EXC
1118,EXC
1119,EXC
1120,FAIL
1121,FAIL
1122,FAIL
1123,FAIL
1124,EXC
1125,EXC
1126,FAIL
1127,FAIL
1128,EXC
1129,FAIL
1130,EXC
1131,LIVE
1132,EXC
1133,FAIL
1134,EXC
1135,EXC
1136,FAIL
1137,EXC
1138,EXC
1139,EXC
1140,FAIL
1141,EXC
1142,LIVE
1143,EXC
1144,LIVE
1145,LIVE
1146,LIVE
1147,LIVE
1148,LIVE
1149,LIVE
1150,LIVE
1151,LIVE
1152,EXC
1153,FAIL
1154,LIVE
1155,FAIL
1156,FAIL
1157,FAIL
1158,FAIL
1159,FAIL
1160,EXC
1161,FAIL
1162,EXC
1163,LIVE
1164,EXC
1165,EXC
1166,EXC
1167,FAIL
1168,EXC
1169,EXC
1170,FAIL
1171,EXC
1172,EXC
1173,EXC
1174,FAIL
1175,EXC
1176,LIVE
1177,EXC
1178,EXC
1179,LIVE
1180,LIVE
1181,EXC
1182,LIVE
1183,LIVE
1184,EXC
1185,FAIL
1186,LIVE
1187,FAIL
1188,FAIL
1189,FAIL
1190,FAIL
1191,FAIL
1192,EXC
1193,FAIL
1194,EXC
1195,FAIL
1196,LIVE
1197,LIVE
1198,EXC
1199,LIVE
1200,FAIL
1201,FAIL
1202,LIVE
1203,FAIL
1204,EXC
1205,FAIL
1206,EXC
1207,FAIL
1208,LIVE
1209,LIVE
1210,EXC
1211,LIVE
1212,FAIL
1213,FAIL
1214,FAIL
1215,LIVE
1216,FAIL
1217,EXC
1218,EXC
1219,EXC
1220,EXC
1221,EXC
1222,EXC
1223,EXC
1224,EXC
1225,LIVE
1226,EXC
1227,EXC
1228,EXC
1229,EXC
1230,EXC
1231,EXC
1232,LIVE
1233,LIVE
1234,EXC
1235,EXC
1236,EXC
1237,EXC
1238,EXC
1239,FAIL
1240,FAIL
1241,FAIL
1242,EXC
1243,LIVE
1244,LIVE
1245,FAIL
1246,FAIL
1247,FAIL
1248,EXC
1249,EXC
1250,EXC
1251,FAIL
1252,FAIL
1253,FAIL
1254,FAIL
1255,EXC
1256,FAIL
1257,FAIL
1258,EXC
1259,FAIL
1260,EXC
1261,LIVE
1262,LIVE
1263,FAIL
1264,FAIL
1265,FAIL
1266,FAIL
1267,EXC
1268,FAIL
1269,EXC
1270,EXC
1271,FAIL
1272,LIVE
1273,LIVE
1274,LIVE
1275,FAIL
1276,FAIL
1277,FAIL
1278,FAIL
1279,LIVE
1280,EXC
1281,LIVE
1282,EXC
1283,FAIL
1284,EXC
1285,EXC
1286,FAIL
1287,EXC
1288,EXC
1289,FAIL
1290,LIVE
1291,FAIL
1292,FAIL
1293,FAIL
1294,FAIL
1295,EXC
1296,FAIL
1297,FAIL
1298,FAIL
1299,FAIL
1300,EXC
1301,FAIL
1302,EXC
1303,FAIL
1304,EXC
1305,EXC
1306,EXC
1307,EXC
1308,FAIL
1309,FAIL
1310,FAIL
1311,FAIL
1312,FAIL
1313,FAIL
1314,LIVE
1315,FAIL
1316,EXC
1317,FAIL
1318,FAIL
1319,EXC
1320,LIVE
1321,FAIL
1322,FAIL
1323,LIVE
1324,LIVE
1325,LIVE
1326,LIVE
1327,LIVE
1328,EXC
1329,LIVE
1330,LIVE
1331,EXC
1332,LIVE
1333,EXC
1334,EXC
1335,LIVE
1336,LIVE
1337,LIVE
1338,LIVE
1339,LIVE
1340,LIVE
1341,EXC
1342,LIVE
1343,LIVE
1344,LIVE
1345,LIVE
1346,LIVE
1347,LIVE
1348,LIVE
1349,LIVE
1350,EXC
1351,LIVE
1352,EXC
1353,EXC
1354,FAIL
1355,LIVE
1356,EXC
1357,FAIL
1358,TIME
1359,FAIL
1360,EXC
1361,TIME
1362,TIME
1363,FAIL
1364,FAIL
1365,FAIL
1366,FAIL
1367,FAIL
1368,EXC
1369,FAIL
1370,EXC
1371,LIVE
1372,EXC
1373,EXC
1374,LIVE
1375,LIVE
1376,FAIL
1377,EXC
1378,LIVE
1379,LIVE
1380,FAIL
1381,LIVE
1382,EXC
1383,LIVE
1384,EXC
1385,FAIL
1386,EXC
1387,LIVE
1388,EXC
1389,EXC
1390,FAIL
1391,FAIL
1392,LIVE
1393,FAIL
1394,LIVE
1395,EXC
1396,LIVE
1397,EXC
1398,FAIL
1399,EXC
1400,EXC
1401,EXC
1402,EXC
1403,FAIL
1404,FAIL
1405,LIVE
1406,FAIL
1407,LIVE
1408,EXC
1409,LIVE
1410,EXC
1411,FAIL
1412,EXC
1413,LIVE
1414,EXC
1415,EXC
1416,EXC
1417,LIVE
1418,LIVE
1419,EXC
1420,EXC
1421,EXC
1422,LIVE
1423,LIVE
1424,FAIL
1425,EXC
1426,LIVE
1427,EXC
1428,FAIL
1429,EXC
1430,LIVE
1431,EXC
1432,LIVE
1433,FAIL
1434,FAIL
1435,LIVE
1436,FAIL
1437,LIVE
1438,EXC
1439,LIVE
1440,EXC
1441,FAIL
1442,FAIL
1443,LIVE
1444,FAIL
1445,EXC
1446,FAIL
1447,FAIL
1448,FAIL
1449,FAIL
1450,LIVE
1451,FAIL
1452,FAIL
1453,LIVE
1454,LIVE
1455,FAIL
1456,FAIL
1457,LIVE
1458,FAIL
1459,FAIL
1460,FAIL
1461,LIVE
1462,LIVE
1463,LIVE
1464,LIVE
1465,FAIL
1466,FAIL
1467,FAIL
1468,EXC
1469,FAIL
1470,EXC
1471,LIVE
1472,FAIL
1473,EXC
1474,LIVE
1475,EXC
1476,LIVE
1477,LIVE
1478,LIVE
1479,EXC
1480,EXC
1481,LIVE
1482,LIVE
1483,EXC
1484,LIVE
1485,EXC
1486,LIVE
1487,LIVE
1488,LIVE
1489,LIVE
1490,LIVE
1491,LIVE
1492,LIVE
1493,LIVE
1494,LIVE
1495,LIVE
1496,LIVE
1497,LIVE
1498,LIVE
1499,LIVE
1500,LIVE
1501,LIVE
1502,LIVE
1503,LIVE
1504,EXC
1505,LIVE
1506,LIVE
1507,LIVE
1508,LIVE
1509,LIVE
1510,LIVE
1511,EXC
1512,LIVE
1513,LIVE
1514,EXC
1515,FAIL
1516,EXC
1517,FAIL
1518,LIVE
1519,EXC
1520,LIVE
1521,FAIL
1522,FAIL
1523,FAIL
1524,FAIL
1525,TIME
1526,TIME
1527,EXC
1528,TIME
1529,TIME
1530,EXC
1531,EXC
1532,EXC
1533,LIVE
1534,LIVE
1535,LIVE
1536,LIVE
1537,LIVE
1538,LIVE
1539,FAIL
1540,EXC
1541,LIVE
1542,EXC
1543,FAIL
1544,LIVE
1545,LIVE
1546,LIVE
1547,LIVE
1548,FAIL
1549,FAIL
1550,LIVE
1551,FAIL
1552,LIVE
1553,LIVE
1554,LIVE
1555,LIVE
1556,FAIL
1557,FAIL
1558,LIVE
1559,FAIL
1560,LIVE
1561,FAIL
1562,FAIL
1563,FAIL
1564,FAIL
1565,LIVE
1566,FAIL
1567,FAIL
1568,LIVE
1569,LIVE
1570,FAIL
1571,FAIL
1572,LIVE
1573,FAIL
1574,FAIL
1575,FAIL
1576,LIVE
1577,FAIL
1578,LIVE
1579,FAIL
1580,FAIL
1581,FAIL
1582,FAIL
1583,EXC
1584,LIVE
1585,EXC
1586,FAIL
1587,FAIL
1588,FAIL
1589,EXC
1590,EXC
1591,EXC
1592,EXC
1593,EXC
1594,EXC
1595,EXC
1596,EXC
1597,EXC
1598,EXC
1599,EXC
1600,FAIL
1601,EXC
1602,EXC
1603,FAIL
1604,FAIL
1605,EXC
1606,LIVE
1607,EXC
1608,FAIL
1609,FAIL
1610,EXC
1611,FAIL
1612,FAIL
1613,EXC
1614,FAIL
1615,FAIL
1616,LIVE
1617,EXC
1618,FAIL
1619,FAIL
1620,FAIL
1621,FAIL
1622,FAIL
1623,EXC
1624,EXC
1625,EXC
1626,LIVE
1627,EXC
1628,FAIL
1629,LIVE
1630,EXC
1631,FAIL
1632,EXC
1633,EXC
1634,FAIL
1635,LIVE
1636,EXC
1637,EXC
1638,LIVE
1639,EXC
1640,FAIL
1641,LIVE
1642,EXC
1643,FAIL
1644,EXC
1645,EXC
1646,FAIL
1647,LIVE
1648,EXC
1649,EXC
1650,FAIL
1651,LIVE
1652,FAIL
1653,FAIL
1654,FAIL
1655,EXC
1656,LIVE
1657,EXC
1658,EXC
1659,EXC
1660,LIVE
1661,LIVE
1662,EXC
1663,EXC
1664,LIVE
1665,EXC
1666,EXC
1667,LIVE
1668,EXC
1669,LIVE
1670,LIVE
1671,EXC
1672,LIVE
1673,EXC
1674,EXC
1675,EXC
1676,FAIL
1677,EXC
1678,EXC
1679,LIVE
1680,FAIL
1681,EXC
1682,EXC
1683,EXC
1684,LIVE
1685,FAIL
1686,FAIL
1687,LIVE
1688,FAIL
1689,FAIL
1690,FAIL
1691,FAIL
1692,FAIL
1693,EXC
1694,EXC
1695,FAIL
1696,EXC
1697,EXC
1698,EXC
1699,LIVE
1700,FAIL
1701,FAIL
1702,FAIL
1703,EXC
1704,FAIL
1705,FAIL
1706,EXC
1707,FAIL
1708,FAIL
1709,FAIL
1710,FAIL
1711,FAIL
1712,FAIL
1713,LIVE
1714,FAIL
1715,FAIL
1716,FAIL
1717,EXC
1718,EXC
1719,EXC
1720,EXC
1721,EXC
1722,FAIL
1723,FAIL
1724,FAIL
1725,FAIL
1726,EXC
1727,FAIL
1728,EXC
1729,EXC
1730,FAIL
1731,EXC
1732,EXC
1733,EXC
1734,FAIL
1735,LIVE
1736,EXC
1737,EXC
1738,EXC
1739,FAIL
1740,EXC
1741,EXC
1742,EXC
1743,EXC
1744,EXC
1745,LIVE
1746,LIVE
1747,FAIL
1748,EXC
1749,EXC
1750,FAIL
1751,EXC
1752,EXC
1753,EXC
1754,LIVE
1755,FAIL
1756,FAIL
1757,FAIL
1758,EXC
1759,FAIL
1760,EXC
1761,FAIL
1762,FAIL
1763,EXC
1764,FAIL
1765,EXC
1766,LIVE
1767,LIVE
1768,LIVE
1769,LIVE
1770,FAIL
1771,LIVE
1772,LIVE
1773,LIVE
1774,FAIL
1775,LIVE
1776,FAIL
1777,LIVE
1778,LIVE
1779,FAIL
1780,LIVE
1781,LIVE
1782,LIVE
1783,LIVE
1784,FAIL
1785,LIVE
1786,LIVE
1787,LIVE
1788,FAIL
1789,LIVE
1790,LIVE
1791,LIVE
1792,LIVE
1793,LIVE
1794,LIVE
1795,LIVE
1796,FAIL
1797,EXC
1798,EXC
1799,EXC
1800,EXC
1801,EXC
1802,EXC
1803,EXC
1804,EXC
1805,EXC
1806,EXC
1807,FAIL
1808,EXC
1809,EXC
1810,EXC
1811,FAIL
1812,EXC
1813,FAIL
1814,FAIL
1815,EXC
1816,FAIL
1817,FAIL
1818,EXC
1819,FAIL
1820,EXC
1821,FAIL
1822,FAIL
1823,FAIL
1824,FAIL
1825,FAIL
1826,FAIL
1827,EXC
1828,EXC
1829,FAIL
1830,EXC
1831,EXC
1832,FAIL
1833,FAIL
1834,LIVE
1835,FAIL
1836,FAIL
1837,EXC
1838,FAIL
1839,FAIL
1840,EXC
1841,FAIL
1842,FAIL
1843,EXC
1844,FAIL
1845,FAIL
1846,FAIL
1847,FAIL
1848,LIVE
1849,FAIL
1850,FAIL
1851,FAIL
1852,FAIL
1853,FAIL
1854,FAIL
1855,FAIL
1856,FAIL
1857,FAIL
1858,LIVE
1859,LIVE
1860,EXC
1861,LIVE
1862,LIVE
1863,FAIL
1864,EXC
1865,EXC
1866,FAIL
1867,FAIL
1868,EXC
1869,EXC
1870,FAIL
1871,FAIL
1872,EXC
1873,FAIL
1874,LIVE
1875,LIVE
1876,EXC
1877,FAIL
1878,EXC
1879,LIVE
1880,LIVE
1881,EXC
1882,EXC
1883,FAIL
1884,EXC
1885,EXC
1886,FAIL
1887,FAIL
1888,EXC
1889,FAIL
1890,LIVE
1891,LIVE
1892,LIVE
1893,FAIL
1894,LIVE
1895,LIVE
1896,LIVE
1897,FAIL
1898,LIVE
1899,LIVE
1900,LIVE
1901,EXC
1902,LIVE
1903,LIVE
1904,EXC
1905,FAIL
1906,EXC
1907,EXC
1908,FAIL
1909,FAIL
1910,LIVE
1911,EXC
1912,LIVE
1913,LIVE
1914,FAIL
1915,EXC
1916,FAIL
1917,EXC
1918,LIVE
1919,EXC
1920,FAIL
1921,EXC
1922,EXC
1923,EXC
1924,EXC
1925,FAIL
1926,EXC
1927,EXC
1928,FAIL
1929,FAIL
1930,EXC
1931,FAIL
1932,LIVE
1933,LIVE
1934,EXC
1935,FAIL
1936,EXC
1937,LIVE
1938,LIVE
1939,EXC
1940,EXC
1941,FAIL
1942,EXC
1943,EXC
1944,FAIL
1945,FAIL
1946,EXC
1947,FAIL
1948,LIVE
